,inscricao,ano,municipio_residencia,uf_residencia,idade,sexo,estado_civil,raca,gestante,municipio_prova,uf_prova,nota_ciencias_da_naturaza,nota_ciencias_humanas,nota_linguagens_e_codigos,nota_matematica,nota_redacao,questionario_pai,questionario_mae
3978,d17d9cbae5353f48c99e594e99f53c227b49d918,2016,Taboão da Serra,SP,20,M,Não informado,Branca,Não,Taboão da Serra,SP,488.0,537.4,447.0,410.4,480.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
3979,6ceb573f0bc89db2d0990a036fab7f8d25cb377e,2016,Cachoeirinha,RS,19,F,Não informado,Branca,Não,Cachoeirinha,RS,640.8,615.2,633.2,649.8,920.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Completou a Pós-graduação.
3980,2e60116bc694c0274ac6e6c16a4d8cdd13ab374b,2016,Fortaleza,CE,20,F,Não informado,Preta,Não,Fortaleza,CE,667.2,663.6,648.9,823.9,920.0,Completou a Pós-graduação.,Completou a Pós-graduação.
3981,1682187e4912215625e16cfa77dc0e72e15e1102,2016,Sorocaba,SP,18,M,Não informado,Branca,Não,Sorocaba,SP,385.9,554.1,580.5,356.3,460.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
3982,91fd6680261feb08de4a89b0597fa83df1a97c2b,2016,Floriano,PI,19,M,Não informado,Parda,Não,Floriano,PI,500.5,536.8,493.4,403.4,560.0,Nunca estudou,"Completou o Ensino Médio, mas não completou a Faculdade."
3983,f4f22e6fd3136b569f28182708730fa9a89e2a95,2016,Sumidouro,RJ,50,F,Solteiro(a),Branca,Não,Nova Friburgo,RJ,0.0,0.0,0.0,0.0,0.0,Nunca estudou,Nunca estudou
3984,b6204c9465c9a5f5a3560f877b043ff64037e703,2016,Rio de Janeiro,RJ,18,M,Não informado,Preta,Não,Rio de Janeiro,RJ,424.7,518.7,570.1,527.7,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
3985,9dccf1ad4e327b50fa0bd27d17c1de76dd03e988,2016,Teresina,PI,22,F,Não informado,Parda,Não,Teresina,PI,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Não sei.
3986,0dbec8d458cd7ecc8c0f9bf19ebc7fbd4c682f7b,2016,Boa Vista,RR,24,F,Não informado,Parda,Não,Boa Vista,RR,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
3987,c7a9743a8488d8a46a15f47599d64a8a61edefeb,2016,Bacabal,MA,18,M,Não informado,Preta,Não,Bacabal,MA,479.7,554.4,472.1,709.8,460.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
3988,8c6d0ed14a711ce25f40f941340b33a58b664f40,2016,Ivatuba,PR,17,F,Não informado,Branca,Não,Taquara,RS,510.2,586.6,577.1,521.5,580.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Não completou a 4ª série/5º ano do Ensino Fundamental.
3989,1b05fa371d84358ad919e0435cf1556112588f93,2016,Espírito Santo do Turvo,SP,18,F,Não informado,Parda,Não,Santa Cruz do Rio Pardo,SP,443.5,421.4,375.3,384.0,440.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
3990,c1300e43b94d298d370a7b88b561cba197e3c919,2016,Sumaré,SP,16,F,Não informado,Branca,Não,Sumaré,SP,483.3,455.4,483.5,378.6,600.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
3991,4354e0994616ce1c7075323160c30416049fb242,2016,Juiz de Fora,MG,56,F,Casado(a)/Mora com companheiro(a),Branca,Não,Juiz de Fora,MG,417.2,587.2,447.1,552.5,600.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
3992,3eb9969dc0502e667d7967a287099be1d6f26d6e,2016,Itapipoca,CE,16,F,Não informado,Branca,Não,Itapipoca,CE,597.9,548.8,482.2,573.6,600.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Não sei.
3993,e154209b428234ef1da7112ddd94cc93b57e3dc3,2016,Guarulhos,SP,21,M,Não informado,Branca,Não,Guarulhos,SP,514.1,574.8,480.8,542.1,400.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
3994,73ba40b6c9ff6a7e406e538f9a6ff9bb46242c78,2016,Novo Hamburgo,RS,40,F,Não informado,Branca,Não,Novo Hamburgo,RS,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
3995,8ba3244957c8958424340be8631d30fabbdfb82c,2016,Seropédica,RJ,20,M,Não informado,Parda,Não,Seropédica,RJ,407.9,523.8,548.6,499.7,500.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
3996,35323599ff2454259ede17e5ea4011429b3306fd,2016,Cuiabá,MT,17,F,Não informado,Branca,Não,Cuiabá,MT,453.1,576.7,463.5,699.7,460.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
3997,319c7af9afa349a2bc6d3cf28902bf21f01a0057,2016,Goiânia,GO,17,F,Não informado,Branca,Não,Goiânia,GO,513.7,576.0,552.3,472.8,760.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
3998,14aa11c5ac382a3941b41a65fd518ee9fcbd80fe,2016,Carpina,PE,17,F,Não informado,Parda,Não,Carpina,PE,484.8,636.6,621.5,579.5,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
3999,cdbee6779eb56e9631e8935ffd65ab7eaea02820,2016,São Paulo,SP,39,M,Não informado,Branca,Não,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4000,8b203957134b4b7ad2db4ff11930da3b627a86e6,2016,Brejo Santo,CE,17,M,Não informado,Parda,Não,Brejo Santo,CE,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4001,08c1cb35cdcf8f4d80af2e926e1be65c644144fa,2016,Santo André,SP,34,M,Solteiro(a),Branca,Não,Santo André,SP,582.6,599.2,582.2,636.2,540.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4002,945d25496c8cf38122d6f171d99784d5dff15ef1,2016,Cássia dos Coqueiros,SP,17,M,Não informado,Branca,Não,Cajuru,SP,509.8,555.8,578.4,526.6,600.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4003,415b4e4f5a7785845eb3c345e02c7becd24d3709,2016,José Bonifácio,SP,17,F,Não informado,Branca,Não,José Bonifácio,SP,426.3,543.3,571.1,441.6,660.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
4004,012a551858eace1b895a114857c4e64e9c8f5830,2016,Ipuiúna,MG,18,F,Não informado,Parda,Não,Pouso Alegre,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
4005,44342d19b612db28a0bf8e25bb3f79f064469914,2016,Aracaju,SE,17,F,Não informado,Branca,Não,Bom Jesus da Lapa,BA,558.2,598.1,579.3,494.3,680.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4006,1ab9485367588b5444af248ae60399a32a35ac8b,2016,General Sampaio,CE,19,M,Não informado,Parda,Não,Paramoti,CE,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4007,b1c0237df44abba00c04ef06c8fb3cdf4b540a7e,2016,Mato Grosso,PB,16,F,Não informado,Parda,Não,Catolé do Rocha,PB,452.7,476.9,454.0,408.2,460.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4008,8a50a4ebf6936c5e7fffb8cd054340de41bd0a1b,2016,Fortaleza,CE,19,M,Não informado,Parda,Não,Itapipoca,CE,559.2,562.7,575.6,505.9,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
4009,47dd64b59efec2d43cf8815f9c1ebc88f1116d4c,2016,Marilândia,ES,17,F,Não informado,Parda,Não,Colatina,ES,402.2,557.8,537.9,443.6,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4010,0c8238bb82822e73171771a75d93374aa7a49062,2016,Itamarandiba,MG,19,M,Não informado,Parda,Não,Itamarandiba,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
4011,177024395969620a44b8df64e8b3c5d8da638166,2016,Telêmaco Borba,PR,27,F,Não informado,Não declarado,Não,Telêmaco Borba,PR,392.3,503.1,373.0,378.0,460.0,Não sei.,Não sei.
4012,a9ffdbbd0e5b1dd2b06827e2c7ab16648eaf2cce,2016,Princesa,SC,16,F,Não informado,Branca,Não,São Miguel do Oeste,SC,375.2,433.7,480.7,388.4,540.0,Completou a Pós-graduação.,Completou a Pós-graduação.
4013,e800eed4b8f5afcb0fbc3f6c25268b70677e3a4b,2016,Campina Grande,PB,15,M,Não informado,Branca,Não,Campina Grande,PB,567.0,533.4,524.8,582.9,580.0,Completou a Pós-graduação.,Completou a Pós-graduação.
4014,021630865805c0eb5b4ff98a73c82d0cafc54a04,2016,Rio de Janeiro,RJ,24,M,Não informado,Parda,Não,Rio de Janeiro,RJ,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
4015,75fcfee5d24e5ba9cfb85fd4f6ad8fee7e33dd43,2016,Itapeva,SP,20,M,Não informado,Branca,Não,Itapeva,SP,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4016,9a20409d48363d79e19d729da7e36f833e71b0c7,2016,Itinga do Maranhão,MA,18,M,Não informado,Branca,Não,Itinga do Maranhão,MA,454.0,573.3,520.7,495.2,420.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4017,49bcced8d8a0495640cba5bc912c8412c71e5780,2016,Mogi das Cruzes,SP,17,F,Não informado,Branca,Não,Mogi das Cruzes,SP,536.1,566.1,578.1,481.4,680.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
4018,de01ee130ab69f85a5a580ada2d0313744c45468,2016,Salvador,BA,19,F,Não informado,Preta,Não,Salvador,BA,461.7,555.2,563.1,488.5,620.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
4019,2618a9505d5c4abdcedf4d9d22d8b4768953d4ea,2016,Belém,PA,19,M,Não informado,Parda,Não,Belém,PA,662.8,659.8,551.8,817.0,760.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4020,d957f4cd6a6a4c510b530b57c38370641eff569a,2016,Recife,PE,48,F,Não informado,Parda,Não,Recife,PE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4021,381f8ef1505709b22202da014de199362cee25d0,2016,Presidente Venceslau,SP,17,F,Não informado,Parda,Não,Presidente Venceslau,SP,554.5,635.9,545.4,584.6,680.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
4022,19153888cc79eac6a30c64ba89fe00fce950a4a0,2016,Belo Horizonte,MG,49,F,Solteiro(a),Preta,Não,Belo Horizonte,MG,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
4023,74dd39475ecc4ff451bcc1d951efcb200357467a,2016,Guaiúba,CE,19,F,Não informado,Parda,Não,Pacatuba,CE,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4024,4fbc2679b1a138a7a3dfa9368b48d5b7d71c83ad,2016,Contagem,MG,31,F,Solteiro(a),Preta,Não,Contagem,MG,502.2,555.0,578.0,359.7,500.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
4025,03792baa50dcd8f4f0e5880e006c18098633d4dd,2016,Borborema,SP,19,M,Não informado,Branca,Não,Itápolis,SP,475.6,452.0,442.5,456.9,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4026,eae0634d619fbb8d1161985f012cf5dbb9dbda20,2016,Vitória da Conquista,BA,18,F,Não informado,Parda,Sim,Vitória da Conquista,BA,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.",Não completou a 4ª série/5º ano do Ensino Fundamental.
4027,1d11914bee9a392a8e137ed5dc88ab048e4afaba,2016,Puxinanã,PB,28,F,Solteiro(a),Branca,Não,Campina Grande,PB,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Nunca estudou
4028,db80540d8c1df59277f3450c50a4d209f7af8715,2016,Rio de Janeiro,RJ,17,F,Não informado,Preta,Não,Rio de Janeiro,RJ,420.1,553.3,582.8,477.4,480.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
4029,9be3c52f92e41e802c1d948d32cf30ca97142a07,2016,São Luís,MA,29,M,Casado(a)/Mora com companheiro(a),Parda,Não,São Luís,MA,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4030,4195bee6d2d6470ab23598521d1b21f08ef2f587,2016,Salvador,BA,17,F,Não informado,Preta,Não,Salvador,BA,453.5,444.9,451.5,473.1,540.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
4031,a092a2f68058076050427680ec52f5a1b9b583a3,2016,Irecê,BA,22,F,Não informado,Parda,Não,Irecê,BA,442.9,486.3,509.1,373.8,460.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
4032,d780aa3a14d5b2fb48e4bff1fadaf07bc1936309,2016,Juiz de Fora,MG,21,F,Não informado,Branca,Não,Juiz de Fora,MG,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Completou a Pós-graduação.
4033,19e126244ee956cadf64add2c3cca37f5836e993,2016,Imperatriz,MA,29,F,Não informado,Branca,Não,Imperatriz,MA,452.5,512.9,531.3,508.1,620.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4034,fdf4302d71cc5b87eebcd45589062cd6e0b1aaeb,2016,Porto Velho,RO,19,F,Não informado,Parda,Não,Porto Velho,RO,424.7,468.5,521.7,387.7,380.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4035,fbbbb9dd934ec73bdea5f50aca6f381f2f8970b4,2016,Timbiras,MA,18,M,Não informado,Parda,Não,Timbiras,MA,404.2,467.1,458.7,422.9,300.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
4036,8cfd1b9a42b9eefb89656366b7618eb91f8be48a,2016,Farias Brito,CE,18,M,Não informado,Parda,Não,Farias Brito,CE,366.0,417.2,425.1,376.6,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4037,9f9b0f570e629bec7883027ebf293fb36db48e7f,2016,Ubirajara,SP,17,F,Não informado,Branca,Não,Bauru,SP,492.6,547.8,555.1,537.4,420.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4038,f20a256153c8423eac06fa3e957e952eaca99d09,2016,Juiz de Fora,MG,17,F,Não informado,Branca,Não,Juiz de Fora,MG,499.9,577.3,569.4,449.9,580.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4039,02196fd98187f521533fb1a0bb51535b76932eb3,2016,Bela Cruz,CE,16,F,Não informado,Não declarado,Não,Bela Cruz,CE,477.6,535.8,506.4,410.9,600.0,Não sei.,Não sei.
4040,3130da1c132477a91cbe06c26500b6a828943699,2016,Porto Seguro,BA,25,M,Não informado,Indígina,Não,Porto Seguro,BA,411.8,598.7,577.6,682.2,600.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4041,bbbb9eebff74f97a1faf3ef7fbefccff5153d9c3,2016,Manaus,AM,18,F,Não informado,Parda,Não,Manaus,AM,481.4,405.6,421.0,550.8,440.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
4042,616707c4f99ff2a8d81cd5f25071536c0227931c,2016,Exu,PE,17,F,Não informado,Parda,Não,Exu,PE,419.9,392.4,493.9,365.8,160.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
4043,bfdea6c87c47575c2115982adc205a8cec797912,2016,Paraguaçu Paulista,SP,29,F,Não informado,Branca,Não,Paraguaçu Paulista,SP,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4044,95b02258472db4e7a0bd708cb63242df16d74f2c,2016,Salvador,BA,20,M,Não informado,Parda,Não,Salvador,BA,443.9,437.5,479.9,475.7,360.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
4045,3fceaceadea248f789bc63649c09c601acd1f550,2016,Bacabal,MA,27,F,Não informado,Preta,Não,Bacabal,MA,469.3,629.3,529.4,420.8,720.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4046,294b87341985e655085b18de3943de2fa2b57f02,2016,São Paulo,SP,21,M,Não informado,Preta,Não,São Caetano do Sul,SP,524.7,643.8,565.4,542.3,560.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4047,b17ac1d497b535cae729ef1fa7351d2167ca0df0,2016,Ananindeua,PA,39,F,Não informado,Parda,Não,Ananindeua,PA,448.2,530.4,529.2,477.8,400.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
4048,eb060dd3444363884255cbedead83f9115cfeab1,2016,Boa Vista do Tupim,BA,39,F,Solteiro(a),Preta,Não,Itaberaba,BA,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
4049,6e8d42fd333c8ed79af6dc5d0f12e232f44956f7,2016,Cabo de Santo Agostinho,PE,17,M,Não informado,Branca,Não,Cabo de Santo Agostinho,PE,524.5,646.7,586.5,659.6,540.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
4050,6bec75cbdc97abe50dcc8c04c66cbda960851833,2016,Cuiabá,MT,23,F,Não informado,Parda,Não,Cuiabá,MT,607.7,612.5,622.2,396.3,600.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
4051,58414ea8bcd00cfc985befbfbb5e700a3979879e,2016,Rio de Janeiro,RJ,20,F,Não informado,Preta,Não,Rio de Janeiro,RJ,495.2,586.6,512.0,517.0,720.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
